168 303.3 0.18855 0.157183
169 305.1 0.211504 0.167696
170 306.9 0.237955 0.154399
171 308.7 0.269533 0.166125
172 310.5 0.299658 0.144692
173 312.3 0.336106 0.144754
174 314.1 0.364165 0.148158
175 315.9 0.391657 0.147799
176 317.7 0.418839 0.15607
177 319.5 0.448947 0.149954
178 321.3 0.471628 0.155405
179 323.1 0.505098 0.190996
180 324.9 0.52631 0.172755
181 326.7 0.543672 0.199975
182 328.5 0.556615 0.205681
183 330.3 0.565446 0.218146
184 332.1 0.565633 0.193153
185 333.9 0.564335 0.205839
186 335.7 0.558278 0.214093
187 337.5 0.548935 0.217687
188 339.3 0.537463 0.185521
189 341.1 0.517575 0.196197
190 342.9 0.500931 0.214153
191 344.7 0.483144 0.204646
192 346.5 0.460621 0.191709
193 348.3 0.428352 0.170711
194 350.1 0.398363 0.181067
195 351.9 0.373537 0.170775
196 353.7 0.338339 0.163305
197 355.5 0.309677 0.175663
198 357.3 0.2801 0.161045
199 359.1 0.25388 0.171652
