165 297.9 0.00288529 0.126919
166 299.7 0.00411273 0.128656
167 301.5 0.00624275 0.124814
168 303.3 0.0090361 0.130183
169 305.1 0.0115077 0.179053
170 306.9 0.0162901 0.0805009
171 308.7 0.0245176 0.120891
172 310.5 0.0357798 0.0566748
173 312.3 0.0507244 0.0829187
174 314.1 0.0727036 0.113762
175 315.9 0.101661 0.0519934
176 317.7 0.139809 0.0315318
177 319.5 0.187333 -0.0842786
178 321.3 0.247699 0.0370159
179 323.1 0.317099 0.232229
180 324.9 0.404039 0.0983026
181 326.7 0.49305 0.199192
182 328.5 0.585683 0.294088
183 330.3 0.686802 0.22499
184 332.1 0.791639 0.456949
185 333.9 0.86955 0.298027
186 335.7 0.932544 0.296032
187 337.5 0.970891 0.48239
188 339.3 0.989801 0.500941
189 341.1 0.975826 0.37646
190 342.9 0.939379 0.491238
191 344.7 0.872047 0.463059
192 346.5 0.803365 0.576967
193 348.3 0.708914 0.52137
194 350.1 0.612721 0.330265
195 351.9 0.511383 0.235064
196 353.7 0.423087 0.509934
197 355.5 0.349588 0.117794
198 357.3 0.276903 0.192034
199 359.1 0.222181 0.263869
